z,stage,nsim
4.629209899223909,4,912
5.88066574488064,5,912
3.1018796210960993,1,913
5.0757362095493015,2,913
6.122120423342344,3,913
6.565058426648822,4,913
5.88066574723032,5,913
1.494530361784488,1,914
2.7830180767370893,2,914
4.36790646623699,3,914
4.7312085140070215,4,914
5.88066574723032,5,914
5.761589269493252,1,915
5.29220446894453,2,915
5.250679062527942,3,915
4.579908052771817,4,915
5.88066574723032,5,915
0.6622863665921217,1,916
2.4678538158349967,2,916
3.9070941936939945,3,916
5.490145022266802,4,916
5.88066574723032,5,916
3.1922224299474005,1,917
4.136526635162525,2,917
5.977784118387145,3,917
6.300254750729977,4,917
5.88066574723032,5,917
3.3070414676488262,1,918
4.8858144354033,2,918
4.179037902512045,3,918
4.451330545705876,4,918
5.88066574723032,5,918
1.8932433274845997,1,919
3.650107533784662,2,919
5.734815123415534,3,919
6.342887627478695,4,919
5.88066574488064,5,919
2.75167066228231,1,920
4.056473900284735,2,920
4.585029584932832,3,920
5.036735240120522,4,920
5.88066574723032,5,920
3.38785110977884,1,921
3.277151230252107,2,921
5.1927438062622615,3,921
5.171193429866458,4,921
5.88066574488064,5,921
2.7882302520268394,1,922
3.7660077113671244,2,922
4.554786314970367,3,922
5.271916813210645,4,922
5.88066574488064,5,922
2.94204962568942,1,923
3.6275526176329245,2,923
3.618152187731656,3,923
5.318930997678054,4,923
5.88066574488064,5,923
2.8558394373876346,1,924
3.473467285300446,2,924
5.215664655525104,3,924
5.702462733482566,4,924
5.88066574488064,5,924
2.7373518748404333,1,925
3.7593558649462615,2,925
4.821284370658856,3,925
6.354732590229717,4,925
5.88066574488064,5,925
3.0178111088056556,1,926
3.831433197122439,2,926
3.8509296888523865,3,926
3.594502334279462,4,926
5.88066574488064,5,926
5.380968847615806,1,927
4.644246922425268,2,927
5.648869001498102,3,927
6.368306078665323,4,927
5.88066574723032,5,927
6.428389263364461,1,928
6.034204119629241,2,928
6.103825589649336,3,928
5.950645552867837,4,928
5.88066574723032,5,928
1.6149144290286377,1,929
2.1114233219155962,2,929
2.8966622792428045,3,929
4.132199050522455,4,929
5.88066574488064,5,929
3.200841528527691,1,930
3.160348192042687,2,930
5.81114538213487,3,930
5.577146321374228,4,930
5.88066574488064,5,930
2.561608338581784,1,931
4.627190405462922,2,931
4.93688642704245,3,931
4.869592734432217,4,931
5.88066574488064,5,931
2.1028800319050225,1,932
3.3269000689212063,2,932
4.822259555817739,3,932
5.7909300870959335,4,932
5.88066574488064,5,932
3.5564847514281768,1,933
4.686868359540149,2,933
5.868579678934774,3,933
5.9630062587329355,4,933
5.88066574488064,5,933
4.1950442826387855,1,934
2.2649614598021293,2,934
4.065941541490572,3,934
4.67608073965539,4,934
5.88066574723032,5,934
1.040619450300679,1,935
2.769340259129509,2,935
4.57421353252595,3,935
4.9876924416266535,4,935
5.88066574723032,5,935
2.4963022594596027,1,936
2.969138512326983,2,936
4.815271537290996,3,936
5.73911670647406,4,936
5.88066574723032,5,936
4.0354454004097535,1,937
5.073973249788947,2,937
5.09625549432625,3,937
4.20777714216102,4,937
5.88066574488064,5,937
2.2173705971473403,1,938
2.57677528717413,2,938
3.6856326890386293,3,938
4.933535330971245,4,938
5.88066574723032,5,938
4.400769154165624,1,939
3.923172732341588,2,939
5.9923165762678705,3,939
6.39528043667433,4,939
5.88066574723032,5,939
2.2574937594780637,1,940
3.467324911650104,2,940
3.6100165185826802,3,940
5.3407394800591375,4,940
5.88066574723032,5,940
3.5813191414644323,1,941
4.3432723905223165,2,941
5.181968716496794,3,941
5.005992209823906,4,941
5.88066574723032,5,941
1.6116968273811245,1,942
2.6017498132259815,2,942
3.604002194486341,3,942
4.790941616686127,4,942
5.88066574723032,5,942
2.460672595773826,1,943
3.205942205492448,2,943
5.146456978461944,3,943
5.188470457174933,4,943
5.88066574488064,5,943
3.175587665134806,1,944
3.4006159241098137,2,944
4.476873330074739,3,944
5.201203149259336,4,944
5.88066574723032,5,944
2.6819322920313873,1,945
4.048911427435183,2,945
5.494688144011388,3,945
7.008684423032065,4,945
5.88066574488064,5,945
2.2700058740296547,1,946
4.262206448859561,2,946
4.963300935809474,3,946
5.398048009321838,4,946
5.88066574488064,5,946
-0.4230658466339401,1,947
1.9170372284834356,2,947
3.3030956729898397,3,947
5.5106097440439274,4,947
5.88066574488064,5,947
3.205050453605712,1,948
4.264944958115881,2,948
5.603719925925209,3,948
6.061267070606173,4,948
5.88066574723032,5,948
1.3823202795852643,1,949
3.0549001726591807,2,949
3.557654596599707,3,949
5.015270086970633,4,949
5.88066574488064,5,949
0.758529298394719,1,950
1.1259381522755654,2,950
3.1017100351409215,3,950
5.272277829117986,4,950
5.88066574488064,5,950
1.9299146986041282,1,951
3.5408492075802167,2,951
4.052585413456787,3,951
5.2768176072110755,4,951
5.88066574723032,5,951
2.878771380295812,1,952
5.495877838571969,2,952
4.89717821191483,3,952
5.004817511388202,4,952
5.88066574488064,5,952
2.847050994462084,1,953
3.40281276336108,2,953
5.351915377024446,3,953
5.879289637547837,4,953
5.88066574488064,5,953
3.1054112213930987,1,954
3.779883786081734,2,954
5.357664010225004,3,954
5.709810208271527,4,954
5.88066574488064,5,954
1.0781468489772548,1,955
2.1064154657716614,2,955
5.0798582364057365,3,955
5.837520733479798,4,955
5.88066574488064,5,955
1.9162475578755,1,956
2.8218690696544138,2,956
2.8304064539069853,3,956
3.7070516739187855,4,956
5.88066574488064,5,956
2.6874021925009246,1,957
3.949166090297439,2,957
6.499860889529367,3,957
5.493951995101138,4,957
5.88066574488064,5,957
1.2512243866447461,1,958
2.3663809088861347,2,958
4.273159118696653,3,958
5.816079692030208,4,958
5.88066574723032,5,958
3.5776148794159424,1,959
3.588332484884638,2,959
4.733156157337745,3,959
5.851564636596821,4,959
5.88066574723032,5,959
1.2296821141024963,1,960
2.4201067637348337,2,960
4.4064721929351975,3,960
5.313987225943266,4,960
5.88066574723032,5,960
3.839028895468713,1,961
4.186602346688646,2,961
4.537658581716718,3,961
6.1376505430520725,4,961
5.88066574723032,5,961
3.7662505346984907,1,962
5.097998030191765,2,962
5.564015899055015,3,962
5.788853246789902,4,962
5.88066574723032,5,962
0.7158675653407507,1,963
2.0522688903168587,2,963
3.876324990887721,3,963
5.841599057983209,4,963
5.88066574488064,5,963
3.7402384501250543,1,964
5.535716455406169,2,964
4.750654658003791,3,964
5.9005430726511845,4,964
5.88066574723032,5,964
3.0914887283016594,1,965
4.839257022884786,2,965
4.809914776760154,3,965
5.113978388708415,4,965
5.88066574723032,5,965
2.4962471160430595,1,966
2.2739265397269772,2,966
3.788898530175627,3,966
5.143989444283754,4,966
5.88066574723032,5,966
0.6082861055675257,1,967
2.012256212960938,2,967
3.7705602413568893,3,967
5.372537756324921,4,967
5.88066574488064,5,967
0.40208628025490845,1,968
1.5589964276773476,2,968
2.4119863208508074,3,968
5.321997488223515,4,968
5.88066574723032,5,968
2.8640564160062336,1,969
3.6464310452079247,2,969
3.5052299200064096,3,969
4.781729842684021,4,969
5.88066574488064,5,969
2.744190158353216,1,970
1.6302622149470778,2,970
3.633687467435878,3,970
5.305512824738167,4,970
5.88066574488064,5,970
3.2635417484194145,1,971
3.0456191371196226,2,971
4.388389279458123,3,971
5.410534771367395,4,971
5.88066574488064,5,971
0.20500794533745392,1,972
3.2410293879134198,2,972
5.010206235868267,3,972
5.759989530680037,4,972
5.88066574488064,5,972
3.835246859701418,1,973
6.165736088142395,2,973
6.71073275293438,3,973
5.954270761444735,4,973
5.88066574488064,5,973
0.439886064164425,1,974
1.768373281698163,2,974
3.6331722668636197,3,974
4.818121276110714,4,974
5.88066574723032,5,974
4.862979532157355,1,975
3.9706469364891155,2,975
4.777188470586861,3,975
5.834483229905814,4,975
5.88066574723032,5,975
0.6489949795146948,1,976
1.0691236717697585,2,976
3.647937971061352,3,976
4.6409501791814005,4,976
5.88066574488064,5,976
2.9648300725534638,1,977
3.0847192730136808,2,977
4.342421791522195,3,977
5.418066132968072,4,977
5.88066574488064,5,977
1.4536497734596474,1,978
3.8127773420403193,2,978
5.515617722292959,3,978
5.685632646940987,4,978
5.88066574488064,5,978
1.6952793915378839,1,979
4.360146165176405,2,979
5.207197423133839,3,979
6.371553466011074,4,979
5.88066574488064,5,979
4.383670072290869,1,980
5.2922299969937985,2,980
3.9521057713497543,3,980
3.9716612760123473,4,980
5.88066574488064,5,980
4.0182521339091,1,981
4.31624815974728,2,981
3.7626320703795137,3,981
4.6119237567489,4,981
5.88066574488064,5,981
1.7564079819019187,1,982
3.1378451746651956,2,982
4.7145675365577135,3,982
5.3842070006217675,4,982
5.88066574723032,5,982
3.0501090345143815,1,983
3.39794163509078,2,983
5.282652230658144,3,983
5.617916380355024,4,983
5.88066574723032,5,983
2.5853331713629313,1,984
4.754856445704756,2,984
4.077157158630345,3,984
5.82571869284149,4,984
5.88066574723032,5,984
5.160949705164863,1,985
4.526234636027961,2,985
6.551162046662055,3,985
5.940155581564461,4,985
5.88066574723032,5,985
3.2811009433752996,1,986
5.47869489797678,2,986
5.001373153489642,3,986
6.044010386923672,4,986
5.88066574488064,5,986
0.4536333667600299,1,987
2.1874296241751834,2,987
3.591688935031664,3,987
5.326671166335795,4,987
5.88066574723032,5,987
1.2880455555486707,1,988
3.1026023337020248,2,988
4.318289077975198,3,988
5.467647988787213,4,988
5.88066574723032,5,988
1.1507031502893232,1,989
2.4204215669207785,2,989
3.773921199891125,3,989
5.041251781935891,4,989
5.88066574723032,5,989
4.111077534437231,1,990
5.038452228009087,2,990
4.481332963091786,3,990
5.6681432258792075,4,990
5.88066574723032,5,990
2.417142671878943,1,991
3.4644461404643936,2,991
5.929897951978536,3,991
6.526479498932675,4,991
5.88066574723032,5,991
4.296232726759892,1,992
4.828766192138096,2,992
4.833123503842504,3,992
5.243551973353657,4,992
5.88066574488064,5,992
0.9296152326825918,1,993
3.567873091369912,2,993
4.154173836007286,3,993
4.6078008002228845,4,993
5.88066574488064,5,993
3.0121413981757263,1,994
3.3986362608552403,2,994
4.383112385370043,3,994
4.4452714488379925,4,994
5.88066574488064,5,994
3.952967579600376,1,995
4.7462938831954675,2,995
4.992020413138979,3,995
6.187649074589425,4,995
5.88066574488064,5,995
1.960547633810779,1,996
2.8698018026535133,2,996
4.081306559146792,3,996
5.010574770109378,4,996
5.88066574488064,5,996
0.8896800080940273,1,997
4.105043776110865,2,997
5.281995921866957,3,997
5.87610842219743,4,997
5.88066574723032,5,997
4.3319382120720045,1,998
3.945043559459893,2,998
4.053597042313863,3,998
4.362080575334999,4,998
5.88066574488064,5,998
3.3960496517965417,1,999
3.9998531105924986,2,999
4.37857366528488,3,999
5.388198615463599,4,999
5.88066574488064,5,999
3.1591944862989267,1,1000
4.503956393864613,2,1000
4.482707932707747,3,1000
5.588898678114429,4,1000
5.88066574723032,5,1000
