no,f1,f2_1,f3,sc1,sc2,sc3,sc4,sc5,sc6,sc7-1,sc7-2,sc7-3,sc7-4,sc7-5,sc7-6,sc7-7,sc7-8,sc7-9,sc7-10,sc7-11,sc8-1,sc8-2,sc8-3,sc8-4,sc8-5,sc8-6,sc8-7,sc8-8,sc8-9,sc8-10,sc9,sc10_1,sc10_2,sc10_3,sc10_4,sc10_5,sc10_6,sc10_7,sc10_8,sc10_9,sc10_10,f0
1040,2,20,27,1,1,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,3,2,2,2,2,2,3,2,2,1
1041,2,21,37,1,1,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,1,2,1,1,2,1,1,1
1042,2,22,28,1,6,3,5,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,2,2,2,2,2,2,2,2,3,2,2,1
1043,1,19,12,1,2,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,2,2,1,2,2,1,3,1,1,1
1044,1,20,28,1,3,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,2,2,2,2,3,3,2,1
1045,1,22,28,1,8,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,1,2,1,1,1
1046,2,20,13,1,9,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,2,1,2,3,2,1,1
1047,1,19,30,1,6,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,2,2,1,1,1,3,2,1,1
1048,2,19,40,1,1,3,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,2,2,1,1,1,2,3,1,2,1
1049,2,21,7,1,2,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1
1050,2,20,14,1,5,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,3,3,3,3,3,3,3,3,3,3,1,1
1051,2,21,15,1,6,2,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,3,2,2,1
1052,1,19,14,1,4,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2,2,1,1,1,3,3,2,2,1
1053,1,19,27,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,3,2,3,2,2,3,2,3,2,1
1054,1,23,40,1,10,2,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,2,2,2,2,2,3,1,1,1
1055,2,22,4,1,5,2,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,2,1,3,1,1,2,1,2,3,1,2,1
1056,1,25,5,3,4,2,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1
1057,2,22,12,1,6,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,3,2,3,3,2,3,2,2,1
1058,1,19,26,1,2,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,1,1,3,1,1,1
1059,2,19,26,1,1,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,3,1,3,2,2,3,2,2,1
1060,1,21,26,1,2,2,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,3,3,2,3,3,4,3,3,1
1061,2,21,26,1,6,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,2,2,2,2,1,2,1,1,3,1,1,1
1062,1,22,6,1,4,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1063,2,22,14,1,6,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,1
1064,2,21,13,1,1,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,1,1,1
1065,1,21,20,1,1,2,4,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,2,3,3,3,2,3,3,3,3,2,3,1
1066,2,22,23,1,6,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,2,1,2,1,1,3,2,1,1
1067,1,21,27,1,2,4,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,3,4,3,2,4,3,2,2,2,2,1
1068,2,22,27,1,2,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,3,1,2,1,2,3,1,1,1
1069,2,19,4,1,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,1,1,1,1,1,2,3,1
1070,2,21,14,1,8,2,3,1,2,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,4,2,3,3,2,3,2,2,3,2,1,1
1071,2,24,11,4,6,1,12,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,4,4,4,4,4,4,4,4,4,4,1
1072,2,21,13,1,2,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,3,2,2,1
1073,2,20,11,1,1,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,2,1,1,2,1,1,1
1074,2,20,14,1,9,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,2,3,2,4,4,1
1075,2,22,37,1,2,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,2,4,2,4,4,3,4,4,1
1076,2,21,9,1,11,4,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,4,4,4,4,4,1
1077,2,18,12,1,3,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,4,4,3,3,2,3,2,3,1
1078,1,20,28,1,4,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,3,3,3,2,2,3,2,1,1
1079,1,20,13,1,3,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,1,1,1,1,1
1080,1,21,13,1,2,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,1,1,3,1,1,1
1081,2,20,13,1,1,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,2,1,2,2,1,1,1
1082,1,22,11,1,11,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,2,2,2,1,1,2,1,2,1
1083,2,23,13,1,1,2,5,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,3,1,1,2,1,1,3,1,1,1
1084,2,20,25,1,6,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,2,1,2,1,1,3,2,1,1
1085,2,23,27,1,1,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,2,1,1,2,1,2,1
1086,1,21,28,1,2,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,2,2,2,1,3,1,1,3,1,1,1
1087,2,20,29,4,1,2,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,2,3,3,1,3,1,1,3,1,1,1
1088,2,21,47,1,6,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,2,1,1,1
1089,2,20,23,1,1,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,1,3,2,1,3,1,1,1
1090,2,19,14,1,8,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,3,2,3,2,2,3,2,2,3,1,1,1
1091,1,20,13,1,2,2,2,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,2,1,3,3,1,1,1,3,2,1,1
1092,2,23,24,1,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,4,1,2,2,4,1,4,4,4,1
1093,1,24,34,1,1,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,2,2,3,3,2,2,1
1094,2,21,14,1,6,1,3,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,4,2,2,2,2,2,2,2,1,2,2,1
1095,2,20,14,1,1,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,2,3,2,1,3,3,1,3,1,2,1
1096,2,21,27,1,1,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,3,3,3,3,4,4,4,4,3,3,1
1097,2,24,13,1,1,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,2,3,3,2,2,3,3,3,3,1,2,1
1098,2,22,11,1,10,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,3,2,2,2,1,2,2,2,3,2,2,1
1099,1,19,23,1,6,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,2,2,3,3,1,3,3,2,3,2,1,1
1100,1,20,1,1,6,2,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,2,1,2,1,2,3,2,3,1
1101,1,20,27,1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,3,3,3,2,2,2,3,3,1
1102,2,20,27,1,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,2,3,3,3,3,3,3,3,3,3,3,1
1103,2,22,12,1,6,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,2,1,1,1
1104,2,22,26,1,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,2,4,4,1
1105,2,24,14,1,1,2,6,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,1,3,1,2,1
1106,3,21,10,1,3,2,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,4,4,4,4,4,4,4,4,1
1107,2,23,1,1,6,2,5,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,3,3,3,4,3,3,4,3,3,1
1108,2,19,11,1,1,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,2,2,2,2,2,2,2,3,1,2,1
1109,2,21,27,1,4,2,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,2,2,2,3,3,2,1,1
1110,2,20,11,1,6,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2,2,2,2,2,3,1,2,1
1111,1,21,10,1,4,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,1,2,1,1,2,1,1,1
1112,2,22,13,1,2,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,2,1,2,1,1,3,1,1,1
1113,2,20,26,1,2,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,2,2,1,1,1,2,2,1,2,1
1114,2,19,33,1,6,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,1,3,2,1,3,1,1,1
1115,2,20,33,1,2,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,3,1,3,2,1,3,2,1,1
1116,1,20,23,1,4,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,4,4,4,4,4,4,4,4,1
1117,2,21,23,1,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2,3,2,1,2,1,1,3,1,1,1
1118,2,20,13,1,10,2,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,3,3,3,1,2,2,2,3,1,1,1
1119,1,21,11,1,1,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,2,2,2,2,2,2,2,2,1
1120,2,24,13,1,5,2,6,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,1,1,1,3,1,1,1
1121,2,20,11,4,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,2,1,1,1,1,2,1,1,1
1122,1,22,25,1,5,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,3,3,3,3,3,3,1,3,3,3,1
1123,1,24,7,1,3,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,4,4,4,1
1124,2,21,27,4,6,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,2,1,2,2,2,3,1,1,1
1125,2,20,36,1,4,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,3,3,2,2,4,2,3,2,3,2,1
1126,2,22,13,1,1,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,2,2,2,2,1,2,2,2,1
1127,2,22,28,1,7,2,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,2,2,2,2,4,2,2,2,1
1128,2,19,27,1,1,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,2,1,1,1,1,3,1,1,1
1129,2,28,10,1,1,2,5,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,3,3,3,3,2,3,3,3,3,3,3,1
1130,2,22,27,1,2,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,4,3,3,3,3,3,3,3,3,3,3,1
1131,2,22,24,1,2,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,2,1,3,2,2,3,2,2,1
1132,2,19,14,4,11,4,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,4,4,4,4,4,4,4,4,4,4,1
1133,2,23,10,1,2,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,2,2,1,2,1,1,3,1,1,1
1134,2,19,13,1,2,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,1,1,1,1,1,1,1,1,1
1135,1,21,13,1,8,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,3,2,2,2,2,1,1
1136,2,21,40,1,2,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,1,1,1
1137,2,19,7,4,6,1,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,1,1,1,1,1,1,1,1
1138,2,22,28,1,6,2,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,3,1,2,2,1,3,1,2,1
1139,1,21,14,1,4,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,2,1,2,1,1,3,1,2,1
1140,2,19,12,1,7,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,3,2,3,2,2,1
1141,2,22,9,1,1,1,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,3,2,1,3,1,1,3,1,2,1
1142,1,20,13,1,3,2,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,1
1143,2,20,9,1,2,2,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,1,3,3,2,2,3,3,2,1,3,1
1144,1,21,11,1,8,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,4,4,4,4,4,4,4,4,4,1
1145,1,20,17,5,4,2,5,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,2,1,2,1
1146,2,24,25,1,6,2,6,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,3,1,1,1
1147,2,20,13,1,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,3,3,2,2,2,2,2,3,1,1
1148,1,19,23,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,2,1,2,3,2,2,1,1,1
1149,2,19,3,1,6,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,2,2,2,2,2,2,4,2,2,1
1150,2,25,23,1,6,2,6,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,2,2,1,1,2,1,3,3,1,1,1
1151,1,21,13,1,5,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,2,1,1,1
1152,2,21,40,1,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,2,2,1,2,2,1,2,1,1,1
1153,2,22,43,1,2,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,2,1,3,2,1,2,3,2,2,3,1
1154,2,20,9,4,6,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,3,2,3,3,1,3,1,1,1
1155,2,22,3,1,4,1,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,2,2,3,2,2,3,1,1,1
1156,2,20,14,1,1,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,3,3,3,1,3,3,2,3,1,1,1
1157,2,24,4,1,8,1,5,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,4,3,3,2,3,3,2,2,3,2,2,1
1158,2,23,38,1,6,2,5,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,2,2,1,1,1,2,3,1,1,1
1159,2,22,28,1,1,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1160,2,23,28,1,3,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,2,2,2,2,2,3,2,2,1
1161,1,19,27,1,2,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,1,2,1,1,1
1162,2,19,4,1,10,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,3,3,3,2,3,3,3,3,2,2,1
1163,2,20,28,4,7,2,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,2,2,2,3,2,3,3,2,3,3,1
1164,2,24,13,1,1,2,4,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2,1,2,1,1,2,3,1,1,1
1165,2,20,23,3,11,4,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,3,3,3,2,2,3,3,2,3,3,1
1166,2,21,27,1,6,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,2,3,2,1,2,2,1,3,1,2,1
1167,2,19,22,1,8,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,3,2,3,2,2,2,2,3,2,2,1
1168,2,20,3,1,5,2,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,2,2,2,2,2,2,2,2,1,2,1
1169,2,19,11,1,1,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1,2,1,2,1,1,3,1,1,1
1170,2,23,14,1,2,2,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,2,1,2,1,2,3,2,2,1
1171,2,21,12,1,2,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,2,3,2,1,1,1,1,3,1,1,1
1172,2,19,14,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2,2,3,2,2,2,2,3,2,2,1
1173,2,20,14,1,6,2,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,1
1174,1,19,13,1,4,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2,1,2,1,1,3,1,1,1
1175,2,25,13,1,11,4,12,1,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,1
1176,2,22,16,1,6,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,2,2,1,1,2,1,1,1,1,2,2,1
1177,2,19,21,4,6,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1
1178,2,21,4,1,1,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,2,2,2,3,2,1,1,1,1,1,2,1
1179,2,19,13,1,2,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,3,1,1,1
1180,1,21,21,1,4,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,2,1,2,2,1,3,1,1,1
1181,2,22,13,1,9,2,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,2,2,2,2,2,2,2,2,1
1182,1,20,28,1,2,1,6,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,2,1,1,1,3,2,3,3,3,3,1
1183,1,21,1,1,6,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1
1184,2,19,1,1,6,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,2,3,2,2,3,2,2,3,2,2,1
1185,2,22,14,1,1,4,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,1,1,1,1,1,3,1,1,1
1186,1,21,12,1,2,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,3,2,2,2,2,3,2,2,1
1187,2,21,37,4,11,4,3,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,4,4,4,4,4,4,4,4,4,4,1
1188,1,24,13,1,6,2,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,3,3,2,2,2,3,3,3,2,1
1189,1,20,22,5,4,2,5,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,2,2,3,2,3,2,2,3,2,2,1
1190,2,20,13,4,6,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,1,2,2,1,3,1,2,1
1191,1,21,9,1,1,1,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,3,2,3,3,1,3,1,2,1
1192,2,21,13,1,7,2,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,4,4,2,2,4,4,4,2,4,4,1
1193,2,21,14,1,2,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,3,3,2,3,3,2,3,2,2,1
1194,2,24,41,1,2,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2,3,2,1,2,1,2,3,1,1,1
1195,2,21,24,1,6,2,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,2,2,2,2,2,2,2,2,3,1,1,1
1196,2,20,11,1,11,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,2,1,3,1,1,1
1197,1,20,42,4,6,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,4,3,3,3,3,3,3,3,3,2,2,1
